animal_id,state,agro_climatic_zone,species,breed,breed_type,age_months,body_weight_kg,parity,lactation_stage,days_in_milk,pregnancy_status,basal_milk_yield_kg,basal_milk_fat_pct,basal_dry_fodder_kg,basal_green_fodder_kg,basal_concentrate_kg,basal_mineral_mixture_g,basal_total_dmi_kg,basal_feed_cost_inr,rec_dry_fodder_kg,rec_green_fodder_kg,rec_silage_kg,rec_concentrate_kg,rec_mineral_mixture_g,rec_total_dmi_kg,rec_feed_cost_inr,daily_cost_saving_inr,post_balancing_milk_yield_kg,post_balancing_milk_fat_pct,daily_net_economic_gain_inr,ration_balanced_status,study_source
NDDB_RBP_01669,Tamil_Nadu,Southern,Cattle,Jersey_Cross,Crossbred,73,472.1,5,Mid,109,0,13.26,4.3,7.9,13.1,5.0,30.0,14.23,220.47,7.0,16.0,0.0,6.5,50.0,15.35,260.7,-40.23,14.96,4.64,44.72,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01670,Punjab,Northern,Cattle,Sahiwal,Indigenous_Zebu,63,409.3,5,Late,206,1,14.79,4.31,8.5,12.4,5.3,0.0,14.9,228.83,7.1,16.4,0.0,7.1,50.0,16.06,277.93,-49.1,16.73,4.56,41.35,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01671,Andhra_Pradesh,Southern,Cattle,Jersey_Cross,Crossbred,43,431.2,3,Late,218,1,16.24,4.27,9.4,19.8,5.7,0.0,17.55,262.26,7.8,25.3,12.0,7.7,50.0,22.85,360.36,-98.1,17.48,4.53,-32.8,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01672,Madhya_Pradesh,Central,Cattle,Jersey_Cross,Crossbred,65,435.1,3,Mid,138,1,17.5,4.17,8.5,18.1,5.9,30.0,16.58,259.37,7.5,24.8,8.0,8.2,50.0,21.65,356.01,-96.64,19.05,4.33,-25.55,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01673,Haryana,Northern,Buffalo,Murrah,Buffalo,37,523.6,6,Mid,148,0,16.15,7.1,9.4,18.4,3.1,0.0,14.93,191.58,7.8,24.2,0.0,9.3,50.0,20.23,357.54,-165.96,17.82,7.26,-91.1,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01674,Karnataka,Southern,Cattle,Sahiwal,Indigenous_Zebu,109,433.8,4,Early,51,0,16.82,4.37,9.5,11.8,4.1,0.0,14.6,203.81,7.5,15.1,12.0,7.9,50.0,20.72,340.87,-137.06,17.7,4.77,-75.3,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01675,Maharashtra,Western,Buffalo,Jaffarabadi,Buffalo,90,556.0,1,Early,20,0,12.29,7.5,9.5,16.2,5.9,0.0,17.1,260.29,8.2,19.6,8.0,7.3,50.0,20.43,326.42,-66.13,13.75,7.79,5.3,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01676,Maharashtra,Western,Buffalo,Murrah,Buffalo,90,565.7,6,Early,57,0,17.93,7.48,7.3,21.0,5.3,0.0,15.54,238.75,5.9,29.9,0.0,10.2,50.0,20.47,379.23,-140.48,20.2,7.83,-25.94,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01677,Haryana,Northern,Cattle,Jersey_Cross,Crossbred,33,385.5,3,Mid,115,0,17.71,4.07,6.6,12.0,2.9,0.0,10.95,151.3,5.6,15.8,8.0,8.3,50.0,18.23,324.56,-173.26,19.18,4.36,-95.15,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01678,Punjab,Northern,Cattle,Tharparkar,Indigenous_Zebu,64,394.6,2,Early,81,0,12.32,4.74,6.0,20.8,2.8,0.0,12.08,163.56,5.1,26.1,0.0,6.1,50.0,15.3,258.27,-94.71,13.05,5.09,-48.7,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01679,Haryana,Northern,Buffalo,Mehsana,Buffalo,71,486.8,6,Late,238,1,9.41,7.29,5.7,20.6,4.9,20.0,13.66,217.07,5.0,26.3,0.0,5.9,50.0,15.07,252.76,-35.69,10.45,7.53,13.86,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01680,Madhya_Pradesh,Central,Cattle,HF_Cross,Crossbred,107,471.1,3,Early,64,0,19.42,3.77,6.3,20.8,3.3,30.0,12.8,181.21,5.5,28.9,0.0,9.0,50.0,18.83,342.83,-161.62,22.0,4.02,-41.58,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01681,Haryana,Northern,Cattle,Red_Sindhi,Indigenous_Zebu,59,389.8,1,Early,67,0,8.11,4.83,6.2,14.7,5.4,30.0,13.38,221.64,5.0,21.0,8.0,4.4,50.0,15.22,230.1,-8.46,8.81,5.15,29.42,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01682,Karnataka,Southern,Buffalo,Murrah,Buffalo,84,528.6,6,Early,69,0,10.39,7.51,6.8,14.1,4.7,20.0,13.17,205.82,5.8,18.7,0.0,6.4,50.0,14.72,255.04,-49.22,11.72,7.72,11.16,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01683,Madhya_Pradesh,Central,Cattle,Jersey_Cross,Crossbred,84,477.4,3,Mid,111,0,19.46,4.01,6.7,18.1,6.0,0.0,15.05,246.07,5.2,25.1,8.0,9.0,50.0,20.36,360.22,-114.15,22.11,4.17,0.7,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01684,Madhya_Pradesh,Central,Cattle,Kankrej,Indigenous_Zebu,51,400.4,6,Mid,169,1,13.83,4.66,6.3,12.3,4.7,30.0,12.36,198.91,4.9,16.0,0.0,6.7,50.0,13.64,250.15,-51.24,15.78,5.03,46.21,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01685,Maharashtra,Western,Buffalo,Jaffarabadi,Buffalo,33,557.3,2,Early,75,0,13.79,7.97,8.7,21.4,5.1,30.0,16.7,247.33,6.6,30.9,12.0,8.1,50.0,23.25,374.08,-126.75,14.8,8.34,-66.47,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01686,Andhra_Pradesh,Southern,Cattle,Gir,Indigenous_Zebu,54,441.3,1,Early,88,0,9.11,4.6,7.4,13.9,5.7,0.0,14.57,234.28,5.6,19.8,8.0,4.8,50.0,15.88,242.36,-8.08,9.92,4.96,36.98,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01687,Punjab,Northern,Cattle,Gir,Indigenous_Zebu,75,401.0,4,Late,225,1,9.85,4.59,9.4,19.9,5.1,0.0,17.03,246.88,7.3,28.0,12.0,5.1,50.0,20.6,294.95,-48.07,10.87,4.89,3.73,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01688,Tamil_Nadu,Southern,Cattle,Kankrej,Indigenous_Zebu,101,465.4,4,Late,218,1,11.65,4.42,6.8,11.5,4.0,20.0,12.02,181.9,5.9,15.0,12.0,5.9,50.0,17.46,276.65,-94.75,13.1,4.57,-31.79,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01689,Gujarat,Western,Cattle,Gir,Indigenous_Zebu,87,410.9,1,Late,221,1,12.74,4.52,7.2,13.1,2.6,0.0,11.44,150.42,6.3,18.3,0.0,6.3,50.0,15.0,255.31,-104.89,13.99,4.72,-46.2,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01690,Haryana,Northern,Cattle,Red_Sindhi,Indigenous_Zebu,98,390.2,4,Mid,99,0,14.24,4.74,7.7,22.0,4.4,0.0,15.29,220.55,5.9,29.2,12.0,6.9,50.0,21.2,333.89,-113.34,15.09,5.05,-62.33,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01691,Gujarat,Western,Cattle,Sahiwal,Indigenous_Zebu,109,423.6,5,Early,15,0,17.93,4.29,7.0,11.6,4.6,0.0,12.76,197.62,5.5,16.6,0.0,8.4,50.0,15.83,300.17,-102.55,19.94,4.57,-3.84,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01692,Andhra_Pradesh,Southern,Cattle,HF_Cross,Crossbred,57,472.7,4,Late,223,1,26.44,3.97,9.1,10.7,4.1,30.0,14.02,200.79,7.6,14.4,0.0,11.8,50.0,20.34,399.48,-198.69,28.66,4.2,-87.96,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01693,Karnataka,Southern,Cattle,Tharparkar,Indigenous_Zebu,104,411.2,4,Late,259,0,13.07,4.67,7.0,14.9,5.7,0.0,14.41,233.48,5.6,21.4,0.0,6.4,50.0,15.08,259.48,-26.0,14.92,4.97,62.2,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01694,Andhra_Pradesh,Southern,Cattle,Red_Sindhi,Indigenous_Zebu,42,367.9,1,Mid,196,1,14.55,4.81,8.7,15.2,3.9,20.0,14.38,201.69,6.6,21.2,12.0,7.0,50.0,20.32,324.14,-122.45,16.36,5.03,-39.27,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01695,Gujarat,Western,Buffalo,Mehsana,Buffalo,66,578.6,6,Early,86,0,13.71,6.72,5.9,19.1,5.9,0.0,14.44,239.67,5.3,26.3,8.0,8.1,50.0,19.88,340.21,-100.54,15.05,6.98,-33.97,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01696,Punjab,Northern,Cattle,HF_Cross,Crossbred,81,482.4,4,Mid,175,1,24.94,3.61,8.1,10.0,2.7,0.0,11.72,152.95,6.5,13.7,0.0,11.2,50.0,18.67,374.09,-221.14,27.57,3.93,-85.91,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01697,Tamil_Nadu,Southern,Buffalo,Mehsana,Buffalo,53,521.5,5,Early,67,0,9.26,7.13,7.9,10.3,2.8,0.0,11.69,154.71,6.3,13.2,8.0,5.8,50.0,16.09,259.09,-104.38,10.14,7.37,-61.21,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01698,Gujarat,Western,Buffalo,Jaffarabadi,Buffalo,59,591.8,3,Mid,171,1,12.51,7.82,8.6,17.5,3.4,0.0,14.3,191.4,7.0,22.3,12.0,7.5,50.0,21.35,342.56,-151.16,14.36,7.99,-71.1,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01699,Maharashtra,Western,Cattle,Gir,Indigenous_Zebu,93,430.2,4,Late,244,0,12.17,4.41,7.2,16.9,3.1,0.0,12.65,171.78,6.3,23.3,8.0,6.1,50.0,18.38,289.11,-117.33,13.2,4.8,-57.6,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01700,Tamil_Nadu,Southern,Cattle,Jersey_Cross,Crossbred,87,430.7,6,Mid,137,1,19.94,4.48,6.4,17.4,5.6,0.0,14.28,231.88,5.3,22.6,0.0,9.2,50.0,17.57,332.67,-100.79,21.81,4.87,4.29,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01701,Madhya_Pradesh,Central,Cattle,HF_Cross,Crossbred,55,471.2,2,Early,43,0,15.25,4.03,7.6,15.0,3.7,30.0,13.17,188.6,5.8,21.0,0.0,7.3,50.0,15.99,283.5,-94.9,16.21,4.31,-40.26,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01702,Haryana,Northern,Buffalo,Murrah,Buffalo,52,503.5,5,Late,203,1,13.1,7.74,7.1,12.8,3.6,20.0,12.19,176.61,5.7,17.5,8.0,7.8,50.0,18.21,316.05,-139.44,14.47,7.92,-76.96,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01703,Haryana,Northern,Cattle,HF_Cross,Crossbred,77,456.5,1,Mid,192,1,21.87,4.05,7.0,10.4,5.0,20.0,12.88,206.98,5.7,13.0,8.0,9.9,50.0,19.2,360.75,-153.77,24.74,4.43,-7.11,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01704,Punjab,Northern,Cattle,Jersey_Cross,Crossbred,62,394.2,5,Mid,122,0,12.58,4.31,8.7,14.1,3.9,30.0,14.16,200.07,6.6,18.1,0.0,6.2,50.0,15.14,254.52,-54.45,13.84,4.62,10.59,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01705,Haryana,Northern,Cattle,HF_Cross,Crossbred,92,512.8,3,Early,45,0,26.22,3.74,5.9,13.0,2.9,20.0,10.52,149.85,4.9,16.9,0.0,11.7,50.0,18.32,382.13,-232.28,28.58,3.95,-118.59,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01706,Punjab,Northern,Cattle,Jersey_Cross,Crossbred,35,399.0,4,Mid,101,0,21.97,4.26,7.7,14.3,4.9,0.0,14.2,216.61,6.8,17.3,8.0,10.0,50.0,21.14,381.06,-164.45,25.1,4.48,-23.42,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01707,Punjab,Northern,Buffalo,Mehsana,Buffalo,33,502.0,6,Mid,168,0,13.55,6.91,8.6,18.5,3.2,20.0,14.32,190.0,6.5,24.2,12.0,8.0,50.0,21.73,355.99,-165.99,15.04,7.24,-89.52,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01708,Madhya_Pradesh,Central,Cattle,Jersey_Cross,Crossbred,78,460.5,3,Mid,107,0,19.06,4.44,8.5,18.4,5.0,0.0,15.83,234.23,7.5,25.4,0.0,8.8,50.0,19.75,344.93,-110.7,20.57,4.63,-37.69,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01709,Gujarat,Western,Cattle,Red_Sindhi,Indigenous_Zebu,87,432.0,5,Early,20,0,9.68,4.71,8.5,15.4,4.7,0.0,14.96,219.83,6.8,20.7,8.0,5.1,50.0,17.41,261.14,-41.31,10.34,5.03,-2.99,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01710,Karnataka,Southern,Cattle,Tharparkar,Indigenous_Zebu,30,405.8,4,Early,48,0,10.5,4.53,7.5,18.4,5.2,20.0,15.11,233.53,5.8,24.7,0.0,5.4,50.0,15.02,242.24,-8.71,11.34,4.7,30.92,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01711,Gujarat,Western,Buffalo,Murrah,Buffalo,55,574.8,1,Mid,149,1,13.66,7.65,9.4,21.5,5.5,0.0,17.71,260.8,8.0,28.6,0.0,8.0,50.0,20.12,334.92,-74.12,15.51,7.87,9.83,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01712,Andhra_Pradesh,Southern,Cattle,Kankrej,Indigenous_Zebu,79,403.4,6,Mid,94,0,12.72,4.58,5.5,14.8,2.6,30.0,10.25,143.81,4.2,18.2,0.0,6.3,50.0,13.09,239.34,-95.53,13.64,4.82,-47.48,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01713,Madhya_Pradesh,Central,Cattle,Jersey_Cross,Crossbred,31,404.6,4,Late,216,0,18.6,4.27,6.6,13.3,4.4,0.0,12.56,193.16,5.7,16.4,8.0,8.6,50.0,18.71,334.43,-141.27,19.71,4.51,-80.17,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01714,Maharashtra,Western,Cattle,Kankrej,Indigenous_Zebu,73,442.8,3,Late,211,1,10.41,4.36,8.8,15.2,3.9,0.0,14.47,200.84,7.2,19.3,12.0,5.4,50.0,19.04,282.86,-82.02,11.73,4.69,-16.38,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01715,Karnataka,Southern,Buffalo,Mehsana,Buffalo,81,500.6,5,Late,287,0,13.45,7.2,7.8,17.2,4.5,0.0,14.51,213.34,6.2,23.8,12.0,7.9,50.0,21.29,350.26,-136.92,14.71,7.56,-67.86,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01716,Gujarat,Western,Cattle,Tharparkar,Indigenous_Zebu,97,379.7,3,Mid,152,0,11.61,4.67,6.3,13.0,4.3,0.0,12.14,187.65,5.0,18.4,0.0,5.8,50.0,13.4,232.78,-45.13,12.41,4.97,0.16,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01717,Tamil_Nadu,Southern,Cattle,Jersey_Cross,Crossbred,36,472.9,1,Early,88,0,15.19,4.14,8.9,15.1,3.7,0.0,14.36,196.17,7.6,20.2,0.0,7.3,50.0,17.45,295.24,-99.07,16.74,4.39,-23.43,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01718,Tamil_Nadu,Southern,Cattle,Red_Sindhi,Indigenous_Zebu,94,364.3,2,Mid,131,0,12.2,4.84,7.1,21.2,5.7,0.0,15.76,248.09,6.2,28.1,0.0,6.1,50.0,16.69,270.92,-22.83,13.05,5.22,29.31,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01719,Andhra_Pradesh,Southern,Cattle,Tharparkar,Indigenous_Zebu,100,417.5,4,Early,69,0,13.73,4.68,6.0,16.5,5.0,30.0,13.2,213.7,4.8,21.2,0.0,6.7,50.0,14.59,260.84,-47.14,15.41,5.04,38.89,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01720,Madhya_Pradesh,Central,Buffalo,Murrah,Buffalo,67,534.0,1,Late,249,0,11.26,7.25,6.2,12.2,4.0,0.0,11.62,177.34,5.2,16.2,8.0,6.8,50.0,16.6,283.44,-106.1,11.91,7.45,-71.87,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01721,Madhya_Pradesh,Central,Cattle,Kankrej,Indigenous_Zebu,78,407.8,4,Mid,121,0,10.01,4.37,9.4,11.3,5.9,20.0,16.03,250.36,7.1,15.5,8.0,5.2,50.0,16.73,254.55,-4.19,11.18,4.57,49.21,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01722,Karnataka,Southern,Buffalo,Murrah,Buffalo,56,551.8,4,Mid,109,0,17.4,7.19,6.7,10.5,3.0,20.0,10.83,152.95,5.9,14.3,8.0,9.9,50.0,19.64,365.11,-212.16,18.35,7.52,-151.84,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01723,Punjab,Northern,Cattle,Gir,Indigenous_Zebu,73,457.1,5,Mid,124,0,8.78,4.72,7.2,19.6,3.5,30.0,13.55,190.52,5.7,24.8,12.0,4.7,50.0,18.16,265.51,-74.99,9.93,4.98,-20.96,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01724,Gujarat,Western,Buffalo,Murrah,Buffalo,84,590.9,6,Late,294,1,10.48,7.73,6.4,19.0,2.7,0.0,11.99,160.0,5.4,26.1,0.0,6.4,50.0,15.84,268.32,-108.32,11.67,8.11,-45.36,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01725,Punjab,Northern,Buffalo,Murrah,Buffalo,47,537.2,3,Early,41,0,9.16,7.63,6.5,16.3,4.6,20.0,13.25,205.81,5.8,20.0,8.0,5.8,50.0,17.0,270.3,-64.49,9.65,8.02,-30.82,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01726,Madhya_Pradesh,Central,Buffalo,Mehsana,Buffalo,33,478.0,5,Late,261,0,11.61,7.47,6.0,19.1,3.7,0.0,12.55,183.22,4.9,27.1,0.0,7.0,50.0,16.13,282.37,-99.15,12.61,7.69,-50.05,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01727,Gujarat,Western,Buffalo,Jaffarabadi,Buffalo,84,507.2,4,Mid,118,0,13.47,7.73,9.4,18.3,2.9,30.0,14.73,188.56,7.5,25.4,0.0,7.9,50.0,18.94,321.53,-132.97,15.43,7.98,-43.06,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01728,Tamil_Nadu,Southern,Cattle,Sahiwal,Indigenous_Zebu,81,453.1,6,Early,76,0,13.86,4.56,7.9,20.6,4.2,30.0,15.01,216.17,6.9,29.6,0.0,6.7,50.0,18.16,295.07,-78.9,15.48,4.75,-5.58,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01729,Gujarat,Western,Cattle,Gir,Indigenous_Zebu,34,410.6,5,Early,60,0,12.24,4.49,6.9,17.7,2.6,30.0,12.09,160.69,5.8,23.0,12.0,6.1,50.0,19.15,298.7,-138.01,13.03,4.82,-90.79,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01730,Tamil_Nadu,Southern,Cattle,Sahiwal,Indigenous_Zebu,30,477.4,5,Late,292,0,15.24,4.44,5.6,11.5,4.5,20.0,11.39,185.9,4.8,15.4,8.0,7.3,50.0,16.53,291.68,-105.78,16.59,4.6,-43.86,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01731,Maharashtra,Western,Cattle,Sahiwal,Indigenous_Zebu,103,457.8,3,Early,37,0,14.02,4.57,6.7,14.0,4.8,0.0,13.15,205.85,5.8,19.4,8.0,6.8,50.0,17.78,294.98,-89.13,15.53,4.94,-8.77,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01732,Punjab,Northern,Cattle,Tharparkar,Indigenous_Zebu,98,388.3,6,Mid,194,1,11.03,4.41,5.7,18.1,3.8,0.0,12.17,181.37,5.0,25.2,0.0,5.6,50.0,14.58,242.54,-61.17,12.34,4.61,-1.52,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01733,Gujarat,Western,Cattle,Red_Sindhi,Indigenous_Zebu,55,394.4,2,Late,246,1,10.54,4.65,6.7,16.6,3.0,30.0,12.05,167.17,5.8,21.0,0.0,5.4,50.0,14.28,234.1,-66.93,11.15,4.94,-30.82,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01734,Madhya_Pradesh,Central,Cattle,Gir,Indigenous_Zebu,35,409.8,5,Mid,136,1,14.04,4.61,6.8,17.0,4.7,0.0,13.75,210.6,5.9,24.2,0.0,6.8,50.0,16.27,278.29,-67.69,15.18,4.87,-8.58,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01735,Punjab,Northern,Cattle,Jersey_Cross,Crossbred,61,463.0,2,Late,253,1,14.22,4.0,7.4,12.1,3.8,0.0,12.5,180.92,6.6,16.8,12.0,6.9,50.0,19.35,311.86,-130.94,15.84,4.32,-49.1,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01736,Haryana,Northern,Cattle,Red_Sindhi,Indigenous_Zebu,33,366.5,6,Late,221,0,9.96,4.84,8.2,14.6,5.9,0.0,15.61,247.02,7.1,19.6,12.0,5.2,50.0,18.83,277.57,-30.55,11.26,5.01,26.51,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01737,Madhya_Pradesh,Central,Cattle,Jersey_Cross,Crossbred,45,424.4,2,Early,21,0,13.09,4.08,6.4,10.7,5.7,0.0,13.03,219.74,5.7,15.4,12.0,6.4,50.0,17.81,289.03,-69.29,14.77,4.42,14.64,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01738,Gujarat,Western,Cattle,Gir,Indigenous_Zebu,35,419.9,4,Mid,98,0,15.08,4.44,6.6,20.0,5.4,0.0,14.8,233.9,5.9,26.9,0.0,7.2,50.0,17.17,294.63,-60.73,16.55,4.64,8.37,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01739,Punjab,Northern,Cattle,Kankrej,Indigenous_Zebu,102,461.0,3,Early,82,0,12.19,4.65,6.4,21.9,3.0,30.0,12.84,176.58,5.1,28.6,12.0,6.1,50.0,19.64,305.77,-129.19,13.38,5.02,-64.17,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01740,Gujarat,Western,Cattle,Gir,Indigenous_Zebu,95,419.8,1,Late,244,0,16.0,4.48,5.5,12.3,5.6,0.0,12.45,213.91,4.2,17.2,0.0,7.6,50.0,14.06,270.94,-57.03,17.87,4.64,25.47,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01741,Haryana,Northern,Buffalo,Jaffarabadi,Buffalo,81,553.2,6,Early,37,0,15.35,7.99,7.0,15.6,5.3,30.0,14.19,227.02,5.7,19.4,0.0,8.9,50.0,17.02,320.83,-93.81,16.2,8.18,-49.2,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01742,Karnataka,Southern,Cattle,Sahiwal,Indigenous_Zebu,99,392.3,6,Mid,197,0,11.01,4.46,6.4,10.2,4.0,20.0,11.4,176.04,5.6,14.6,0.0,5.6,50.0,13.0,223.72,-47.68,12.3,4.76,16.1,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01743,Punjab,Northern,Cattle,Tharparkar,Indigenous_Zebu,37,411.4,5,Late,293,0,13.89,4.65,6.4,12.9,5.5,0.0,13.29,219.38,5.0,16.3,12.0,6.8,50.0,17.72,296.16,-76.78,15.43,4.85,-5.92,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01744,Haryana,Northern,Cattle,Gir,Indigenous_Zebu,106,434.2,6,Late,256,0,10.24,4.42,6.3,11.5,5.1,0.0,12.56,205.15,5.3,14.9,0.0,5.3,50.0,12.52,214.33,-9.18,11.42,4.81,53.48,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01745,Punjab,Northern,Cattle,Kankrej,Indigenous_Zebu,105,439.8,1,Early,71,0,10.96,4.43,8.4,17.8,3.1,30.0,13.91,185.16,7.0,22.9,12.0,5.6,50.0,19.76,294.48,-109.32,12.44,4.74,-37.65,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01746,Punjab,Northern,Buffalo,Murrah,Buffalo,68,550.9,4,Mid,167,1,12.5,7.67,9.0,14.1,2.8,0.0,13.44,171.32,7.0,16.9,0.0,7.5,50.0,16.43,288.68,-117.36,13.95,7.9,-49.43,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_01747,Madhya_Pradesh,Central,Buffalo,Murrah,Buffalo,94,611.3,4,Late,275,1,12.92,6.87,8.1,12.2,5.5,20.0,14.68,232.19,6.7,16.8,8.0,7.7,50.0,18.88,319.41,-87.22,14.34,7.22,-13.18,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
