Cattle_ID,Breed,Region,Country,Climate_Zone,Management_System,Age_Months,Weight_kg,Parity,Lactation_Stage,Days_in_Milk,Feed_Type,Feed_Quantity_kg,Feeding_Frequency,Water_Intake_L,Walking_Distance_km,Grazing_Duration_hrs,Rumination_Time_hrs,Resting_Hours,Ambient_Temperature_C,Humidity_percent,Season,Housing_Score,FMD_Vaccine,Brucellosis_Vaccine,HS_Vaccine,BQ_Vaccine,Anthrax_Vaccine,IBR_Vaccine,BVD_Vaccine,Rabies_Vaccine,Previous_Week_Avg_Yield,Body_Condition_Score,Milking_Interval_hrs,Date,Farm_ID,Milk_Yield_L
CATTLE_077221,Tipo_Carora,South_America,IN,Continental,Semi_Intensive,32,687.6,5,Mid,18,Silage,16.9,2,32.7,0.92,10.8,11.8,13.7,45.0,43.8,Summer,0.54,0,0,0,0,1,0,0,0,7.45,2.5,12,2023-06-04,FARM_0805,8.89
CATTLE_077261,Gangatiri,South_Asia,IN,Tropical,Pastoral,142,687.3,3,Early,67,Mixed_Feed,8.3,5,68.4,2.75,2.7,7.6,5.0,27.5,67.2,Monsoon,0.69,0,1,0,0,1,1,1,1,2.02,4.0,12,2023-12-09,FARM_0014,3.3
CATTLE_077264,Kenana,Global,IN,Mediterranean,Mixed,81,262.2,1,Mid,364,Concentrates,9.3,5,59.5,5.63,1.3,7.8,6.6,18.8,43.0,Monsoon,0.61,0,0,1,1,1,1,1,0,9.19,3.5,6,2024-05-21,FARM_0437,6.21
CATTLE_077283,Brown_Swiss,Europe_NA,IN,Tropical,Mixed,101,549.8,2,Mid,153,Green_Fodder,7.2,3,57.3,5.12,6.5,9.3,13.1,1.3,84.9,Winter,0.86,0,1,1,1,0,1,0,0,13.54,3.5,8,2024-03-30,FARM_0500,12.91
CATTLE_077304,Ongole,Africa,IN,Tropical,Mixed,28,722.3,6,Mid,268,Mixed_Feed,15.3,3,66.9,4.94,8.9,11.4,5.0,40.7,69.1,Summer,0.88,1,1,1,0,0,1,0,1,3.46,4.0,12,2024-06-02,FARM_0224,3.11
CATTLE_077332,Simmental,Global,IN,Mediterranean,Intensive,68,343.8,5,Late,142,Concentrates,14.1,4,68.4,3.41,5.6,10.1,10.0,31.7,58.2,Summer,0.74,1,1,1,1,0,1,0,1,17.84,3.5,12,2022-10-17,FARM_0944,19.13
CATTLE_077350,Guernsey,South_America,IN,Tropical,Extensive,139,296.4,4,Mid,218,Silage,6.9,5,81.0,5.67,4.4,5.6,14.1,17.7,77.7,Monsoon,0.88,0,1,1,0,1,0,1,1,11.21,3.5,8,2023-09-21,FARM_0684,11.64
CATTLE_077400,Gangatiri,South_America,IN,Subtropical,Mixed,76,702.2,1,Mid,104,Dry_Fodder,11.4,5,110.7,8.34,6.8,9.5,11.8,18.3,78.7,Monsoon,0.38,1,0,1,1,0,0,1,0,2.24,3.0,12,2024-09-15,FARM_0142,4.85
CATTLE_077411,Red_Sindhi,Global,IN,Continental,Mixed,111,323.0,3,Mid,139,Crop_Residues,11.3,3,83.4,3.41,10.3,8.0,9.6,8.5,56.5,Monsoon,0.45,1,0,1,1,0,0,0,1,5.4,2.5,12,2022-05-24,FARM_0144,6.07
CATTLE_077418,Gir,Europe_NA,IN,Temperate,Semi_Intensive,52,422.4,3,Late,266,Concentrates,11.9,3,50.5,3.15,6.9,5.4,11.2,15.4,53.9,Spring,0.34,0,0,1,1,1,0,1,0,8.41,3.0,12,2022-03-26,FARM_0314,7.27
CATTLE_077453,Brown_Swiss,Global,IN,Subtropical,Extensive,30,395.6,6,Mid,44,Mixed_Feed,11.0,5,57.5,6.67,3.6,7.2,14.6,12.1,41.5,Summer,0.73,1,1,1,0,0,1,1,0,15.43,3.5,12,2022-06-12,FARM_0442,16.01
CATTLE_077456,Red_Sindhi,Global,IN,Arid,Semi_Intensive,143,391.8,6,Late,246,Dry_Fodder,11.5,1,75.6,2.63,3.5,9.5,9.0,-5.3,10.0,Summer,0.82,1,1,0,1,0,1,1,1,0.0,3.0,12,2024-07-09,FARM_0443,0.0
CATTLE_077479,Australian_Friesian_Sahiwal,Africa,IN,Continental,Extensive,40,569.6,1,Early,327,Crop_Residues,13.8,4,65.2,5.36,2.4,8.3,5.4,34.0,74.6,Autumn,0.65,1,0,0,0,1,0,1,0,10.06,3.5,12,2024-04-17,FARM_0709,11.18
CATTLE_077493,Ayrshire,Africa,IN,Subtropical,Intensive,40,726.1,5,Mid,333,Pasture_Grass,15.0,5,77.0,6.33,4.2,7.9,6.2,20.2,34.3,Autumn,0.92,1,1,1,1,0,1,1,0,9.41,4.0,12,2022-05-08,FARM_0487,7.75
CATTLE_077509,Jersey_Zebu_Cross,Global,IN,Continental,Intensive,68,661.7,2,Early,290,Green_Fodder,7.9,3,36.8,1.73,7.3,10.3,14.1,30.8,42.8,Winter,0.7,0,0,0,1,0,0,1,0,5.87,4.0,12,2022-02-26,FARM_0128,5.62
CATTLE_077511,Kankrej,South_Asia,IN,Mediterranean,Semi_Intensive,99,453.5,6,Early,181,Concentrates,12.5,1,73.2,4.9,3.0,7.0,10.4,28.0,32.1,Winter,0.69,1,1,1,1,1,1,1,0,4.67,3.0,12,2023-03-06,FARM_0345,5.65
CATTLE_077514,Jersey,South_America,IN,Arid,Mixed,24,712.4,5,Mid,32,Concentrates,9.6,3,77.2,4.74,8.2,8.9,8.6,4.1,55.3,Autumn,0.42,0,1,1,1,1,1,1,1,13.95,3.0,12,2023-03-28,FARM_0388,11.98
CATTLE_077545,Ongole,Europe_NA,IN,Continental,Pastoral,29,498.4,5,Mid,114,Silage,15.8,1,59.6,2.09,4.1,10.1,11.3,28.9,12.7,Winter,0.35,1,0,0,1,1,0,1,1,4.44,4.5,12,2022-05-18,FARM_0700,3.71
CATTLE_077552,Boran,Oceania,IN,Continental,Mixed,84,404.9,5,Late,31,Mixed_Feed,14.8,5,72.8,1.75,1.0,9.4,9.5,4.2,53.3,Spring,0.88,0,1,1,1,1,0,0,0,4.76,3.0,8,2024-07-05,FARM_0468,5.22
CATTLE_077574,Norwegian_Red,Oceania,IN,Arid,Pastoral,47,465.8,2,Mid,312,Green_Fodder,7.1,1,76.6,2.51,9.8,8.9,8.4,30.2,40.8,Spring,0.75,1,1,1,0,1,0,1,1,7.35,3.5,12,2022-08-09,FARM_0440,7.65
CATTLE_077593,White_Fulani,Global,IN,Subtropical,Pastoral,25,718.2,4,Late,277,Crop_Residues,7.9,1,40.4,4.28,6.5,9.2,6.4,43.7,88.8,Winter,0.44,1,0,0,0,1,1,1,1,4.12,4.0,12,2023-02-21,FARM_0230,2.43
CATTLE_077616,Ankole,Africa,IN,Subtropical,Extensive,122,449.8,3,Early,238,Dry_Fodder,8.0,2,48.9,1.2,6.7,7.9,5.0,25.5,92.9,Monsoon,0.89,1,0,0,1,0,0,1,1,6.41,3.0,8,2024-01-05,FARM_0027,8.91
CATTLE_077627,Butana,Africa,IN,Subtropical,Intensive,75,454.2,4,Late,109,Crop_Residues,6.0,4,70.2,0.5,9.1,6.8,9.1,7.2,67.8,Spring,0.61,0,1,0,1,0,1,0,1,0.0,3.0,12,2023-04-01,FARM_0450,3.01
CATTLE_077660,Gir,Africa,IN,Arid,Mixed,36,641.1,4,Late,168,Hay,6.2,4,62.4,3.29,1.0,8.4,13.9,11.2,39.3,Monsoon,0.54,0,0,0,0,0,0,0,1,9.04,3.5,6,2022-06-05,FARM_0162,7.98
CATTLE_077669,Ongole,South_Asia,IN,Temperate,Semi_Intensive,40,592.2,5,Mid,25,Pasture_Grass,13.3,1,21.0,4.36,1.7,7.1,7.8,31.6,43.2,Winter,0.43,1,1,0,1,1,1,0,1,4.34,2.5,12,2023-01-23,FARM_0964,5.05
CATTLE_077670,Normande,Europe_NA,IN,Tropical,Mixed,122,557.2,2,Early,307,Pasture_Grass,8.8,1,48.2,2.57,3.7,9.7,11.7,12.0,57.4,Winter,0.82,0,1,1,0,0,0,1,1,8.54,2.5,8,2022-05-12,FARM_0746,14.42
CATTLE_077671,Kenana,South_Asia,IN,Temperate,Semi_Intensive,88,694.8,2,Late,39,Mixed_Feed,15.6,1,52.0,5.05,8.7,6.2,10.5,14.8,75.1,Winter,0.82,1,0,1,1,1,0,0,1,9.69,3.5,12,2022-05-25,FARM_0059,8.57
CATTLE_077688,Simmental,South_Asia,IN,Temperate,Extensive,125,379.5,6,Late,216,Hay,11.7,3,80.9,4.74,3.0,6.0,7.4,23.4,60.5,Monsoon,0.36,1,0,0,1,0,0,0,0,9.15,4.0,12,2022-08-05,FARM_0593,8.8
CATTLE_077691,Rathi,South_Asia,IN,Continental,Intensive,109,507.6,6,Mid,63,Crop_Residues,16.2,4,55.5,3.84,1.9,4.2,7.5,18.7,64.2,Monsoon,0.43,0,0,1,0,0,1,0,0,7.73,4.5,12,2023-07-05,FARM_0322,7.39
CATTLE_077696,Holstein-Friesian,Global,IN,Tropical,Extensive,141,289.7,4,Early,189,Dry_Fodder,15.5,4,79.8,5.01,4.2,8.7,8.5,32.2,79.6,Spring,0.68,0,1,1,1,1,1,1,1,24.58,3.5,12,2023-02-10,FARM_0223,28.4
CATTLE_077700,Norwegian_Red,South_Asia,IN,Continental,Pastoral,47,405.8,2,Late,127,Dry_Fodder,15.4,2,84.6,6.62,10.6,7.6,12.3,28.4,98.2,Monsoon,0.55,1,1,1,1,0,1,0,0,16.36,2.0,24,2023-04-18,FARM_0908,16.55
CATTLE_077717,Sahiwal,Oceania,IN,Mediterranean,Semi_Intensive,83,714.2,4,Mid,325,Silage,12.3,5,87.8,3.56,2.8,6.7,10.5,22.6,44.3,Monsoon,0.31,1,1,1,0,1,0,0,1,0.26,3.5,12,2023-04-23,FARM_0978,0.62
CATTLE_077738,Tipo_Carora,South_America,IN,Mediterranean,Semi_Intensive,82,701.5,1,Mid,83,Hay,15.4,3,62.8,2.01,4.8,8.0,12.3,40.3,69.7,Monsoon,0.34,0,1,1,1,1,0,0,1,12.54,4.5,8,2024-11-17,FARM_0123,10.84
CATTLE_077739,Australian_Milking_Zebu,Africa,IN,Tropical,Intensive,81,721.5,1,Early,174,Dry_Fodder,12.0,3,81.5,3.48,14.0,8.0,9.4,16.7,98.1,Monsoon,0.45,1,1,0,1,1,1,1,1,13.72,4.5,12,2023-02-12,FARM_0062,12.44
CATTLE_077740,Krishna_Valley,Africa,IN,Continental,Extensive,43,288.4,5,Late,182,Hay,14.9,1,30.3,5.37,6.1,7.9,7.4,34.9,64.2,Winter,0.49,0,1,1,0,1,1,0,1,6.99,2.0,12,2022-07-08,FARM_0845,5.17
CATTLE_077750,Kenana,Europe_NA,IN,Mediterranean,Intensive,114,267.5,3,Late,173,Green_Fodder,13.8,5,94.2,4.46,9.6,7.1,9.5,28.8,36.6,Autumn,0.63,0,1,1,0,1,1,1,1,2.86,4.0,12,2023-01-08,FARM_0704,2.61
CATTLE_077754,Milking_Shorthorn,South_America,IN,Continental,Extensive,71,320.2,1,Mid,24,Pasture_Grass,8.9,3,75.3,4.51,5.4,8.2,5.5,37.0,91.8,Winter,0.7,1,0,0,1,1,1,1,1,13.89,3.5,8,2024-02-02,FARM_0474,14.87
CATTLE_077755,Brown_Swiss,Africa,IN,Arid,Mixed,139,377.3,5,Mid,175,Mixed_Feed,16.8,2,69.2,4.36,10.9,9.7,8.0,-10.0,87.9,Autumn,0.57,0,1,1,0,1,1,0,0,17.1,4.5,12,2024-10-28,FARM_0929,17.4
CATTLE_077765,Kenana,Global,IN,Temperate,Mixed,89,726.9,4,Mid,275,Silage,10.4,2,20.0,4.86,6.0,4.6,13.8,21.8,70.8,Spring,0.7,0,1,0,1,1,1,1,0,5.38,2.5,12,2022-01-04,FARM_0824,5.04
CATTLE_077778,Ongole,Africa,IN,Arid,Pastoral,142,400.7,5,Mid,355,Mixed_Feed,3.0,3,31.0,0.5,2.3,10.5,12.0,12.5,58.9,Summer,0.39,1,0,1,1,1,1,1,1,2.64,2.5,12,2024-04-08,FARM_0207,2.76
CATTLE_077823,Rathi,Oceania,IN,Mediterranean,Semi_Intensive,57,733.9,4,Late,348,Silage,11.2,5,95.7,2.42,4.1,8.4,12.7,28.2,66.5,Summer,0.38,1,1,1,1,0,1,0,1,0.64,4.5,8,2023-09-12,FARM_0317,2.07
CATTLE_077825,Simmental,Africa,IN,Mediterranean,Extensive,76,298.8,3,Early,170,Pasture_Grass,12.7,2,55.5,4.97,11.0,9.4,5.0,45.0,56.6,Spring,0.72,1,1,1,1,1,0,0,0,26.36,3.5,12,2023-03-28,FARM_0419,25.99
CATTLE_077844,NDama,South_America,IN,Continental,Semi_Intensive,60,490.1,1,Late,190,Dry_Fodder,21.0,2,53.6,1.55,3.5,7.9,9.2,-4.4,43.7,Autumn,0.5,0,1,0,0,1,0,0,0,4.04,4.0,8,2022-06-09,FARM_0141,2.36
CATTLE_077858,Ongole,Europe_NA,IN,Mediterranean,Intensive,52,645.5,1,Mid,6,Dry_Fodder,3.0,2,77.2,7.39,3.3,10.8,11.9,16.5,83.0,Monsoon,0.48,0,0,0,1,0,0,1,0,5.21,3.5,12,2022-10-29,FARM_0024,3.7
CATTLE_077912,NDama,Global,IN,Arid,Semi_Intensive,41,346.6,3,Mid,319,Dry_Fodder,8.7,4,51.8,3.35,8.8,12.1,7.2,-9.4,54.4,Summer,0.96,1,1,0,1,0,0,0,1,1.04,3.0,12,2024-03-10,FARM_0319,3.33
CATTLE_077924,Krishna_Valley,South_Asia,IN,Tropical,Semi_Intensive,123,697.8,5,Late,310,Concentrates,10.2,3,89.5,1.41,3.4,5.8,14.6,9.7,55.4,Spring,0.93,1,1,0,0,0,1,1,0,5.47,2.5,12,2024-03-09,FARM_0057,4.85
CATTLE_077928,Hariana,South_America,IN,Mediterranean,Intensive,95,398.6,3,Mid,310,Silage,5.7,2,104.1,5.14,7.6,7.3,14.4,32.8,60.2,Autumn,0.96,0,1,0,1,0,0,0,1,1.34,5.0,12,2024-12-05,FARM_0637,1.62
CATTLE_077946,Jersey,South_America,IN,Mediterranean,Mixed,51,420.3,1,Mid,259,Green_Fodder,12.6,4,80.1,7.11,5.4,8.0,13.4,14.1,65.5,Spring,0.67,1,1,0,1,1,0,1,0,17.4,4.0,6,2023-12-07,FARM_0392,17.01
CATTLE_077947,Brown_Swiss,South_America,IN,Temperate,Pastoral,141,504.9,4,Mid,113,Mixed_Feed,10.5,2,100.0,4.04,4.0,8.2,8.8,6.3,53.7,Spring,0.46,1,0,1,1,0,0,1,1,6.13,3.5,8,2023-03-06,FARM_0314,8.23
CATTLE_077958,Africander,Africa,IN,Continental,Semi_Intensive,109,531.9,3,Early,178,Pasture_Grass,18.7,1,72.0,4.7,11.7,7.6,12.0,24.6,49.7,Autumn,0.4,0,1,1,0,1,1,1,1,7.03,3.5,12,2022-09-07,FARM_0174,7.56
CATTLE_077966,NDama,South_America,IN,Subtropical,Pastoral,77,429.4,2,Late,80,Dry_Fodder,10.8,2,50.3,1.05,2.2,5.6,15.4,3.1,45.6,Autumn,0.99,1,0,1,0,1,1,0,1,2.95,3.0,12,2024-12-13,FARM_0923,0.0
CATTLE_077968,Holstein_Zebu_Cross,Oceania,IN,Subtropical,Mixed,25,610.3,3,Early,116,Mixed_Feed,4.5,5,83.3,4.99,1.0,8.8,8.1,1.5,29.3,Monsoon,0.71,0,1,0,1,1,1,1,1,14.93,4.0,12,2024-07-05,FARM_0678,13.64
CATTLE_078004,Deoni,Global,IN,Arid,Intensive,113,653.3,2,Mid,364,Concentrates,11.7,4,93.2,2.85,5.3,7.4,14.3,30.4,37.8,Winter,0.86,1,1,1,1,1,0,1,1,3.28,4.0,6,2024-11-05,FARM_0221,4.24
CATTLE_078007,Holstein_Zebu_Cross,Oceania,IN,Mediterranean,Mixed,127,656.4,6,Late,341,Hay,8.8,1,85.2,4.56,9.2,8.5,8.8,2.9,39.0,Monsoon,0.81,1,0,1,0,0,0,0,0,12.2,4.0,8,2022-01-08,FARM_0668,10.35
CATTLE_078028,Holstein_Zebu_Cross,South_America,IN,Mediterranean,Extensive,63,485.7,1,Late,163,Dry_Fodder,16.5,5,59.1,3.38,6.3,11.1,5.9,-1.0,51.3,Autumn,0.45,1,0,1,1,1,1,1,1,12.26,3.5,12,2024-03-20,FARM_0339,11.22
CATTLE_078029,Kankrej,Africa,IN,Arid,Mixed,86,268.8,6,Late,179,Silage,16.4,3,70.8,0.54,1.0,9.0,6.2,16.8,40.2,Summer,0.83,0,0,0,0,0,1,1,1,7.12,3.0,12,2023-07-09,FARM_0056,6.84
CATTLE_078042,Rathi,Europe_NA,IN,Continental,Pastoral,141,720.8,4,Mid,94,Hay,19.1,5,89.7,3.34,9.1,6.1,11.4,28.5,73.4,Spring,0.64,1,0,0,0,1,1,0,0,3.51,4.5,12,2024-03-22,FARM_0761,5.59
CATTLE_078054,Red_Sindhi,South_Asia,IN,Temperate,Extensive,45,348.1,2,Early,76,Green_Fodder,3.0,3,66.1,5.73,8.7,10.4,10.4,41.7,54.5,Summer,0.37,1,1,1,1,1,1,1,0,4.66,2.5,12,2024-02-09,FARM_0519,4.97
CATTLE_078103,Holstein-Friesian,Oceania,IN,Continental,Mixed,113,512.8,4,Late,34,Hay,12.3,5,85.3,5.09,11.4,4.0,9.9,32.8,64.7,Spring,0.86,1,0,1,1,0,1,1,0,14.72,3.0,12,2022-07-29,FARM_0485,15.36
CATTLE_078110,Normande,Africa,IN,Arid,Extensive,70,496.7,3,Mid,134,Crop_Residues,16.1,1,56.7,4.3,6.0,10.5,11.0,17.1,40.4,Autumn,0.8,1,1,1,0,1,1,0,1,8.67,3.0,12,2024-08-07,FARM_0450,8.08
CATTLE_078116,Rathi,Europe_NA,IN,Subtropical,Pastoral,63,748.5,2,Late,6,Dry_Fodder,16.2,5,53.2,4.55,1.0,7.5,6.8,15.7,56.3,Winter,0.32,0,1,1,1,1,0,1,1,0.72,3.0,12,2022-02-19,FARM_0719,3.86
CATTLE_078120,Holstein-Friesian,Oceania,IN,Temperate,Semi_Intensive,48,699.7,6,Early,114,Dry_Fodder,16.2,2,52.4,3.19,4.4,8.5,7.3,17.5,42.7,Summer,0.9,1,1,0,0,1,1,1,1,38.67,4.0,12,2023-04-23,FARM_0384,36.42
CATTLE_078122,White_Fulani,South_America,IN,Temperate,Semi_Intensive,74,372.4,5,Mid,161,Pasture_Grass,12.8,2,61.7,5.18,7.2,7.5,10.1,12.1,62.4,Summer,0.37,0,0,0,0,0,1,1,1,3.95,3.5,12,2022-09-25,FARM_0742,5.13
CATTLE_078150,Exotic_Local_Cross,Europe_NA,IN,Arid,Semi_Intensive,72,663.1,4,Late,20,Mixed_Feed,7.2,3,42.2,3.48,4.5,9.4,10.9,2.9,64.1,Autumn,0.52,1,0,1,0,0,0,0,0,15.34,3.5,6,2024-02-01,FARM_0001,14.62
CATTLE_078162,Gir,Europe_NA,IN,Mediterranean,Mixed,38,384.3,6,Early,320,Pasture_Grass,16.5,2,45.9,2.68,8.2,13.0,11.1,30.9,18.4,Summer,0.54,1,1,1,0,0,1,1,0,11.49,4.0,8,2023-03-21,FARM_0647,11.31
CATTLE_078167,Simmental,Oceania,IN,Arid,Mixed,115,604.8,6,Mid,259,Dry_Fodder,18.4,4,91.3,3.68,12.1,8.7,6.2,7.3,70.8,Spring,0.65,1,0,1,0,1,1,0,0,9.16,3.0,6,2022-09-27,FARM_0049,9.38
CATTLE_078177,Hariana,Global,IN,Tropical,Extensive,92,709.2,5,Late,264,Pasture_Grass,17.5,2,52.9,7.59,7.3,9.5,5.0,36.3,62.0,Autumn,0.85,1,1,0,0,0,1,0,1,4.63,3.5,8,2024-05-28,FARM_0861,4.36
CATTLE_078178,Milking_Shorthorn,Global,IN,Subtropical,Pastoral,116,625.5,4,Early,265,Green_Fodder,15.3,2,75.1,6.45,4.6,7.3,11.4,10.5,31.9,Winter,0.4,1,0,1,0,1,0,0,0,12.39,4.0,12,2024-08-31,FARM_0900,12.56
CATTLE_078184,Girolando,Africa,IN,Tropical,Semi_Intensive,140,334.9,6,Late,85,Silage,11.2,5,82.8,4.71,2.5,6.5,8.0,21.2,71.1,Winter,0.35,1,1,1,1,0,1,1,0,9.73,3.0,12,2024-09-08,FARM_0594,10.41
CATTLE_078191,Montbeliarde,Europe_NA,IN,Temperate,Semi_Intensive,99,573.8,3,Early,201,Mixed_Feed,5.8,4,51.8,1.37,1.1,7.1,13.7,33.5,34.2,Summer,0.92,1,1,0,1,1,1,1,0,12.92,3.0,12,2022-12-28,FARM_0014,11.23
CATTLE_078209,Africander,Global,IN,Mediterranean,Intensive,32,625.3,6,Late,236,Concentrates,19.4,4,60.6,3.68,7.3,7.7,8.9,35.7,72.0,Winter,0.68,1,1,1,1,0,1,1,1,2.36,2.0,12,2022-05-24,FARM_0793,3.58
CATTLE_078226,Gir,Global,IN,Temperate,Extensive,43,622.5,1,Mid,57,Hay,10.0,4,45.0,3.37,6.0,9.7,10.3,39.9,50.6,Winter,0.48,0,0,1,1,1,1,0,0,5.54,4.0,12,2024-12-16,FARM_0624,4.81
CATTLE_078227,Gangatiri,Global,IN,Subtropical,Pastoral,76,547.0,5,Late,274,Crop_Residues,19.9,1,68.2,3.63,8.9,7.7,12.7,7.2,63.1,Spring,0.82,1,0,1,1,1,0,1,1,2.33,3.5,12,2023-01-05,FARM_0705,2.09
CATTLE_078257,Kankrej,Europe_NA,IN,Subtropical,Extensive,78,658.4,3,Late,171,Concentrates,10.5,4,59.0,5.54,8.6,7.8,9.2,23.2,64.1,Spring,0.4,1,0,0,1,0,1,1,0,5.66,2.0,12,2022-01-09,FARM_0718,7.45
CATTLE_078277,Kankrej,Oceania,IN,Arid,Intensive,47,363.5,1,Early,110,Pasture_Grass,5.9,1,29.2,5.17,7.6,9.3,9.5,34.1,50.9,Winter,0.88,0,0,0,1,1,1,1,1,2.71,3.0,12,2022-01-16,FARM_0062,5.01
CATTLE_078305,Zebu_Cross_Brazil,Europe_NA,IN,Subtropical,Semi_Intensive,132,498.5,1,Mid,75,Dry_Fodder,11.8,2,64.6,5.96,5.8,9.6,11.5,34.4,42.6,Autumn,0.68,0,1,1,0,1,1,0,0,10.29,3.5,12,2022-08-16,FARM_0266,9.1
CATTLE_078306,Tipo_Carora,Europe_NA,IN,Subtropical,Mixed,25,364.3,5,Late,292,Mixed_Feed,16.0,2,59.6,3.1,10.6,10.6,6.4,18.5,95.8,Spring,0.35,1,1,1,1,1,0,0,0,5.73,4.0,12,2023-06-25,FARM_0058,4.38
CATTLE_078310,Butana,South_Asia,IN,Subtropical,Semi_Intensive,140,359.5,1,Mid,46,Hay,3.0,3,72.3,0.5,9.4,8.3,7.5,21.5,75.2,Autumn,0.92,1,0,1,0,0,1,1,1,7.48,3.0,24,2022-07-30,FARM_0597,5.2
CATTLE_078311,NDama,Europe_NA,IN,Mediterranean,Extensive,29,331.7,3,Early,316,Concentrates,7.8,2,96.9,7.0,7.1,6.1,10.1,24.1,61.6,Autumn,0.43,0,0,0,1,0,1,1,0,0.0,3.0,12,2024-08-03,FARM_0585,1.44
CATTLE_078315,Deoni,Global,IN,Continental,Extensive,112,279.4,2,Early,325,Pasture_Grass,11.1,5,23.9,6.09,6.1,10.4,12.5,23.7,33.1,Autumn,0.96,0,1,1,1,1,1,0,1,4.2,3.5,12,2023-05-07,FARM_0816,4.05
CATTLE_078318,Milking_Shorthorn,South_America,IN,Tropical,Intensive,139,731.3,3,Late,20,Silage,14.0,5,94.9,2.52,1.3,5.3,9.6,3.9,68.8,Spring,0.67,0,0,0,1,1,0,1,1,9.17,4.0,12,2023-08-26,FARM_0732,9.41
CATTLE_078336,Brown_Swiss,Europe_NA,IN,Subtropical,Extensive,31,578.4,6,Early,35,Green_Fodder,4.3,5,60.4,4.56,6.9,8.4,10.0,26.7,42.5,Winter,0.51,0,0,1,0,1,0,1,0,20.85,2.5,12,2022-09-14,FARM_0783,17.75
CATTLE_078344,Australian_Milking_Zebu,Europe_NA,IN,Tropical,Extensive,121,291.2,6,Early,61,Mixed_Feed,11.9,3,38.4,3.26,8.9,8.1,13.2,4.7,100.0,Summer,0.49,1,0,1,1,1,0,0,1,6.65,2.5,24,2023-03-13,FARM_0832,5.3
CATTLE_078361,Africander,South_America,IN,Mediterranean,Intensive,67,367.1,4,Mid,293,Concentrates,6.0,1,70.4,4.83,2.2,9.7,9.0,13.5,84.8,Spring,0.37,1,1,1,1,0,0,0,1,1.93,3.5,6,2022-06-30,FARM_0910,4.46
CATTLE_078363,Girolando,South_America,IN,Temperate,Intensive,75,321.0,5,Early,327,Green_Fodder,7.8,5,40.4,4.09,5.8,6.6,15.1,38.9,86.5,Summer,0.67,1,1,0,0,0,1,0,0,5.63,3.5,24,2023-07-24,FARM_0224,4.83
CATTLE_078373,Normande,Oceania,IN,Continental,Intensive,79,725.7,2,Mid,173,Crop_Residues,14.9,3,85.9,3.88,1.4,6.9,7.6,27.6,86.9,Summer,0.73,0,1,1,0,1,1,1,1,23.32,3.0,12,2022-04-10,FARM_0369,19.67
CATTLE_078374,Exotic_Local_Cross,South_America,IN,Mediterranean,Extensive,114,726.1,1,Mid,219,Dry_Fodder,9.7,1,58.8,4.27,1.6,6.4,12.7,27.1,18.7,Monsoon,0.64,0,1,0,0,0,1,0,0,11.38,3.5,12,2024-12-05,FARM_0931,8.61
CATTLE_078379,Holstein-Friesian,Global,IN,Mediterranean,Mixed,94,276.2,4,Mid,154,Green_Fodder,11.8,5,80.2,3.97,7.2,7.9,6.5,31.2,59.9,Autumn,0.59,0,0,0,1,0,1,0,1,18.38,3.5,12,2022-09-22,FARM_0219,18.88
CATTLE_078380,Ongole,Global,IN,Continental,Extensive,56,429.0,5,Late,193,Concentrates,8.8,4,49.5,3.23,10.1,9.4,8.2,22.3,59.8,Spring,0.59,0,1,1,1,1,0,1,1,5.95,3.0,12,2022-07-30,FARM_0424,5.76
CATTLE_078393,Tharparkar,Africa,IN,Arid,Semi_Intensive,73,508.6,4,Mid,55,Mixed_Feed,12.1,3,31.4,5.28,8.0,9.3,10.3,26.4,42.7,Monsoon,0.63,1,0,1,0,1,1,1,1,14.45,3.5,8,2022-10-04,FARM_0157,12.09
CATTLE_078397,Butana,Oceania,IN,Subtropical,Extensive,97,307.7,4,Mid,189,Green_Fodder,9.8,3,47.0,2.49,6.7,9.2,13.1,15.3,48.5,Monsoon,0.44,0,1,0,0,1,0,0,1,6.29,3.5,6,2023-08-20,FARM_0409,7.52
CATTLE_078407,Holstein_Zebu_Cross,Global,IN,Continental,Mixed,130,690.0,1,Late,60,Hay,15.4,3,59.3,3.41,1.0,10.3,10.4,35.0,81.6,Spring,0.76,1,1,0,1,1,0,0,1,8.3,3.0,12,2022-06-22,FARM_0165,9.41
CATTLE_078428,Girolando,Europe_NA,IN,Subtropical,Extensive,31,558.5,4,Late,245,Concentrates,9.9,5,72.3,4.35,9.6,9.0,6.6,36.1,58.6,Spring,0.33,0,0,1,0,0,1,1,1,0.43,3.5,8,2024-03-21,FARM_0655,0.0
CATTLE_078432,Ankole,South_America,IN,Tropical,Intensive,82,355.3,1,Mid,24,Dry_Fodder,14.6,4,59.7,4.51,6.9,10.6,11.5,11.8,86.9,Winter,0.48,1,1,1,1,0,0,1,1,2.7,3.5,12,2022-05-16,FARM_0320,1.72
CATTLE_078559,Rathi,Global,IN,Temperate,Pastoral,97,579.5,6,Late,72,Concentrates,11.8,1,93.3,6.34,10.5,6.7,11.4,37.5,64.9,Monsoon,0.61,1,0,0,1,1,0,0,0,6.53,3.0,12,2022-03-24,FARM_0852,4.28
CATTLE_078562,Butana,Africa,IN,Mediterranean,Intensive,69,661.6,2,Late,201,Silage,15.5,2,46.9,4.32,5.8,8.2,11.8,26.2,41.7,Winter,0.92,0,0,1,1,0,1,0,1,5.18,3.5,12,2024-02-11,FARM_0092,4.35
